,text,label
4230,ay dame uno no seas as hahhaha,4
4231,turns into an axie jedi,4
4232,la peor basura de juego de el mundo esta maldita estafa el juego es totalmente injusto sin balance crticos sin sentido entrega de cartas y sistema asqueroso que ganas cuando el quiere repetitivo y aburrido que asco haber invertido en esto,4
4233,vieron les dije que los axies que ya tenamos iban a servir para origin y ustedes que no que la enchilada que habr que comprar ms jum,4
4234,si tenias razon xd que bueno que sera asi tengo 60 axie xd,4
4235,los voy a putear desde ahora asi no piensan que solo se putea cuando va mal expliquen a la gente como con un equipo de 2500 copas ahora no pasas las 1300,4
4236,para cuando la actualizacin raran a que vuelva a bajar a 0 el slp,4
4237,bella merda non ve lo traduco perch sarebbe complicato,4
4238,jajajaja y tiene ataque de 100 xd,4
4239,je pose a l pas de respect nn,4
4240,un jugador promedio que se mantiene en 1300 y 1500 copas va ganar 2 dolares por da eso si no es becado y si este precio se mantiene y te toma 2 horas aprox yo soy de latino america y cualquier empleo miserable paga el doble de eso la hora y no necesitas invertir para trabajar,4
4241,estaba pensando en eso jajajaja,4
4242,pwera nlng kung malaki palitan ok lng,4
4243,aw sayang nmn atleast skn nakuha ko pdn dpat mgincrease sila ng energy lalo pg ung mababa mmr panu un 20 energy mo magiging 20slp lng dn and d dn nmn lagi panalo dpat sna kht wla ng energy sna my makuha pdn kht lets say 1slp lng mgpupuyat k nlng pra mkarami ka,4
4244,que arranquen los juegos del hambre,4
4245,lo nico q subir el slp es la quema,4
4246,esa cantidad es muy exagerada,4
4247,slp deer kazanmaya devam ediyor,4
4248,todo suena muy lindo pero me pregunto para cuando sube el precio de nuestros activos nft,4
4249,que reducen toda la emisin de los bots que solo iban a minar en pocas palabras se acabo el regalo de slp en el juego a mi juicio es excelentennva a tener un impacto positivos en la economa,4
4250,estn en deuda con todos nosotros invertimos mucho dinero y sabemos los riesgos pero no dejo de putearlos una sola partida cuando veo que podia ganar con mis axies y ahora me los neerfearon se piensan que somos todos pelotudos,4
4251,medias q solo los benefician a uds los dems solo pierden,4
4252,bahas tvk kapten ngos ngosan kayaknyabravo kapten,4
4253,its missing anemone 7530 gt 50gt10 lol,4
4254,a esta gente les da igual sus jugadores ya lo han demostrado con los cambios del meta y ahora encima no dan slp que siempre ha sido la base del juego una pena pero axie se acabar yendo a la mierda para que va a jugar la gente si no dan la talla en arenas adios axie,4
4255,waley na nanalo ako ngayon walang binigay sayang amp,4
4256,para cuando la quema de slp o van a esperar vuelva a 000,4
4257,remember this name minato those who sold and dumped on us will crawling back lol nminato minatodao minatoarmy theminatoworld minatometaverse minatoecosystem minatoway minatoways minatomindset shibayouthmovement,4
4258,magdusa kayo i will curse you hayop kayo mga putangina ninyo,4
4259,aferin size amq slp yi magmaya gnderdiniz grafikte gnlkte mumlar grnmyor du,4
4260,288 microaxs nif u convert to axs then u will only get 0288 axs,4
4261,hahahah esa es 1 de las 6 cartas de la v3 ya que tienes ojos y orejas de pez en el termi leak 1,4
4262,vempire the beginning ist ein fesselndes blockchainbasiertes sammelkartenspiel das es der vempirecommunity ermglicht strategisch gegeneinander zu kmpfen und zu spielen um bessere finanzen zu verdienenn,4
4263,est muy pronto an para concluir eso,4
4264,capa atualizada com sucesso hahaha thanks,4
4265,felicidades que dios te bendiga y te gue,4
4266,quien tiene alguna beca disponible,4
4267,la misma pregunta me hago las 2300 copas de la season anterior son las 1500 de esta jajaja,4
4268,di man lang nagsabi eh di tuloy nakabili ng slp ano banaman yan hahahahaha,4
4269,hace 5 meses que juego lo que vas ganando si no invertis en bichos nuevos cada vez que neerfean quedas abajo otra vez no conozco un caso que alguien haya podido decir que le sirvio el cambio de temporadan ahi esta la tajada de axie,4
4270,felicidades hermano sigue pendiente lo de la juntada en lima xitos,4
4271,si necesitas ayuda aqui me tienes soy trader y vivo en ancash y tb soy fan de axie y su token slp me avisas cualquier cosa,4
4272,ah ok antes jalabas de gratis,4
4273,levaram um tempo pra fazer essa por car ia,4
4274,prefiro nft binemon muito mais divertido e mais barato e no tem devs ridculo que ao invs de trabalhar fica fazendo dancinha ridcula v se cresce,4
4275,sir prof gd mrning pa isko sor prof may pegaxy po ba kayu baka pwedi ako,4
4276,han quitado modo aventura para mejorar la economa,4
4277,nh pht hnh game git cht game th ch chi k cn nhim v mt th v,4
4278,buenas nochespara solicitar o postular,4
4279,sabihin na nating manager ka pero utak mo pang 300mmr,4
4280,stupid is forever pre ok lng yan at least may award kang pinaka tangang tao sa axie,4
4281,a ver si hacen bien los balances la puta que los pario un pajaro con un backdoor y dos cartas te arruina la puta que te re pario hagan bien los balances ya estamos soportando estas mariconadas que hacen todos los dias,4
4282,me puede ayudar en mi cuenta me bloquearon el modo aventura y solo tengo habilitado el modo arena por que eso,4
4283,cuando sale la app para ios o mejor dicho para que siglo va a salir la app decepcin total con,4
4284,el diablo me va a llevar cuando salga eso,4
4285,isso ai nao adianta totally fail,4
4286,empresa vai comer dinheiro de voces fiquem espertos,4
4287,gnlk retilen slp 50 milyon adeti gecmeyecek yazdiniz sezon 20 de dn ve bu gn 413000000 slp arz srdnz dolandiricisiniz ve yargilanacaksiniz,4
4288,ay mi madre el bicho,4
4289,y a parte la tension que genera jugar las arenas creo que la han cagao,4
4290,me encanta esto el trazado de nuevas metas sacan ya a origin bendiciones y confio en su proyecto,4
4291,linunok ka nalang ng nanay mo sana tanginang kabobohan yan,4
4292,can you make the game play 05sec or 025sec faster for it to be more snappy and seemless thanks,4
4293,bu oyun ile mterilerini ok zarara uratmad mi ne dersin,4
4294,no compres meta y ya,4
4295,ganhos com slp no fixo por rank estou no rank 1000 at 1100 e varia de 1 slp at 5 slp depende com qual adversrio vou jogar pensei que no seria mais assim,4
4296,la verdad es que el juego se ve feo nada atractivo visualmente,4
4297,jeli od niedawna wiesz o kryptowalucie i chcesz zainwestowa w token ktry przyniesie ci zysk nigdzie nie id po prostu kup vemp token vempire digital znaleziony przez,4
4298,m31 about to explode partnerships are coming and major exchanges next 1000x with the best dev in bsc n n n,4
4299,takip edin fiyat yukselin ce slp basiliyor bunuda kendileri yapyorlar bu yzden bu fare bokunu dan uzak durun ytd,4
4300,y el airdrop de ronin,4
4301,muy satisfecho con mi equipo,4
4302,el q no me puedo comprar por falta de presupuesto gracias a skymavis por su gran trabajo un saludo desde cuba,4
4303,ten fe q vamos a jugar sin recompensa jajajaj por qu no quieren entender que estamos aquu es por plaaataaaa plaaaataaaaaaaa no diverdioooon pa divertirme prendo el play y me divierto de verdad aqui es solo plaaaataaaaa entiendes,4
4304,gago wala rin reason para laruin pa,4
4305,planta pez pez no tengo para mas,4
4306,birlikte bymeye 1 slp ile balayalm,4
4307,o meu favorito o meu time mais ainda aqueles que perdem pra mim,4
4308,planta bestia y pjarota pez con anmona y dusk,4
4309,el que este en el meta,4
4310,alguma chance de algum dia o jogo ser divertido,4
4311,felicidades de verdad gran historia,4
4312,yo tena uno as pero los backdoor me tenan mal ando viendo que me compro con ms velocidad que mi bestia para que el backdoor no me afecte llegue a las 1400 y algo de copas una sola vez a las 1530,4
4313,quien ms lleva tatuado su axie favorito,4
4314,yo adquir mi tierra antes del marzo y no me lleg mi carrito ronin,4
4315,creo que la iglesia universal esta llena de gente como vos,4
4316,congrats brooo te lo mereces siempre,4
4317,me acaban de robar 80 axs de staking roninitsnotsafe,4
4318,weh taena december pa lang dapat nilabas yantalk ish,4
4319,el problema no son los axies es el jugador,4
4320,yeahhh lets do it again lkb,4
4321,verwenden sie vemp um mit immersiven playtoearnspielen zu interagieren und bessere belohnungen im ddao zu verdienen gibt ihnen die chance weiter zu spielen und zu verdienenn,4
4322,si quisiera diversin no estara jugando axie infinity,4
4323,la buena anmona nada le gana,4
4324,tengo este mech en venta por si te interesa,4
4325,sai daqui iluminado se no vou torcer pra voc se fodernntu fala merda demais,4
4326,strategy pa sa random crit ka lang naman matatalo,4
4327,magdasal po na tumaas ang mmr para makakuha ng madaming slp,4
4328,kudu jd pro player jang tembus kahiji,4
4329,a agarrar la pala amiguito,4
4330,al fin y acabo ni jugar aventura quera,4
4331,fun con cc t m ti my bi ton kinh t th ko gii bt user gnh tin th chng m m i tiu xi,4
4332,hola buenas alguien me ensea a jugar axie infiniti pero no tengo dinero se puede jugar sin invertir,4
4333,y el pvp igual de desastre que en las anteriores season,4
4334,los juegos del hambre jajaja bestias la comunidad paga sus cagadas y todos aplauden como focas amaestradas como que fuera culpa de la comunidad es culpa de ellos por no poder implementar un kyc para validar cuentas y desaparecer los bots,4
4335,la misma de siempre porque soy pobre triple antena y triple cute bunny,4
4336,estoy dando becas al 50 en axie infinity escribirme por dm o a mi telegram link en bio solo jugadores con experiencia sobre 1600 mmr se realizara entrevista previa,4
4337,telajeta deja el hate y el fud,4
4338,bruder gib dir das alter kraaaank,4
4339,nadie juega axie por diversin jaja todos jugamos por el slp,4
4340,yo no toy diciendo lo contrario pero deje de hablar paja y pongase a trabajar,4
4341,buenos dasien de gran corazn y abundancia que me regale 3 axies gracias feliz dannd654d3ed00f4a26b97a995f466e45f9fbcf6a801,4
4342,se sinti raro hoy hacer la arena y despus no tener ms nada que hacer o se gan en tiempo libre con la eliminacin de los slp de la aventura,4
4343,cmo se juega gratis xd,4
4344,sim simnj fiz 300 essa semana me iludindo ne vc,4
4345,byle adam olunca seviyorum seni,4
4346,no se puede sin ron jahsjahajaha,4
4347,oh es un buen da y necesito divertirme en modo aventuraque divertido jajajaja,4
4348,y ese nimo fantasma v,4
4349,nadie lo jugar es aburrido en v3 se debera tener un modo historia divertido,4
4350,para quien quiera que me hable estamos organizando torneos la intencin es q sean todos los dias,4
4351,fiscal de game foda cria seu jogo e faz melhor cara 3mi esto jogando ainda qual a significncia tm a sua sada rala peito e no enche o saco mano kkkkk chato slk,4
4352,miren lo que se viene oe,4
4353,con 13k me da pa publicar un libro y largarme de aqu,4
4354,walang ganon ikaw ang manlilibre dapat kasi malakas ka,4
4355,pag nag top 1 libre nyo ko kahit di pa end season haha,4
4356,keri mo yan sa top 1,4
4357,me voy de vacaciones con mi familia,4
4358,wag niyo sabihin yung malakas na team inenerf nila chsrot hahahahaahhaah,4
4359,nah it wud not happen tbh ahaha,4
4360,comprar varios axies para crear una academia y dar la oportunidad de entrar al juego a personas de aca de cuba hasta donde alcance,4
4361,buy the dip nbuy the dape nndigiape apevolution buythedape diamondhead notfinancialapevice memestery bsc bscgem,4
4362,ahhhh taneu afundo claro dentro do barco da sua irm afundo simnkkkkk,4
4363,por qu vas a abandonar en este momento es como vender criptos cuando los grficos estn al rojo siendo que invertiste en verde es una psima jugada bro,4
4364,holdear las 1200 mmr hasta que pueda o si actualizo mi equipo no tiene sentido jugar por un minimo de 5 slp,4
4365,o planejamento esse aqui tambm sky mavis t vivendo de promessa e inflando o mercado assimnns vai dar merda,4
4366,y que haras tu si ganars el 029 axs madriamdote ms de 3 horas por ni mierda jajaja juego mierda,4
4367,relaxa que enquanto voc afunda eu creso dentro da senhora sua me me chame de papai ok,4
4368,todo tiene un fin va a llegar el da que una subida sea la ltima se est poniendo difcil para mucha gente recuperar en estos casos lo mejor es no ser avaro e irte cuando ya hayas recuperado si consideras que es lo mejor,4
4369,depois nego reclama pq um fracassos sabe emanar bad vibes vai colher o que de bom vai tarde jovem,4
4370,por eso cada cual tiene su opinion y se retira cuando desee es lo bueno de esto que como el dinero es personal se deben tomar decisiones personales para luego no andar llorando en twitter ni decir q la responsabilidad de cierta situacion es de otra persona,4
4371,es muy aburrido y con lo q ganar ser nada esperar q pase el tiempo,4
4372,enfia a bad vibe no rabo porran de otrio quero que essa porra d certo mas s fazem merda agora tenho que ter pensamentos positivos prs devs fazerem algo funcionar direitona,4
4373,survive with double anmona jaja,4
4374,mi estrategia sera no jugar ms vender todos los slp cuando toque un precio de venta y luego vender todos los bichos feos esos,4
4375,vender mis axies en la subida igual todo el slp recaudado en 01 viendo o 02 si llega,4
4376,oi pode me informar o valor do aap puro sou leigo,4
4377,queremos es dinero la diversion ya no es importante xd,4
4378,jajaaj ese juego es aburrido y cansn,4
4379,just erase the adventure in axie if we dont get slp in adventure its not fun anymore is this means axie will going down soon next update play arena for fun,4
4380,j foi top hoje j no assusta mais kkkkkk,4
4381,yabang mo porket bbp kana rin,4
4382,pa los que hablan cuando baja ahorita porque no dicen nada,4
4383,sanaall bbp haha arg lang sakalam,4
4384,pahinge po isang axie sir infinite n71c33e2787464151aa654718ace7e6794e58781b,4
4385,por ah se empieza hermano con esfuerzo y dedicacin logrars lo que te propones,4
4386,cambia la planta por un pez con pocky koi balloon y lam y tocars las estrellas bro un saludo,4
4387,hays ang sarap naman niyang wish mo,4
4388,true sana tumaas pa mga bente ganon,4
4389,classic abp with jaguar lam oranda and koit imp ronin nutcrack throwt axie kiss pumpkin carrot and cactusnty neat,4
4390,s e a s o n 2 0 w e n,4
4391,chia th hng theo bc thch u nh lin minh huyn thoi thu ht ngi chi,4
4392,triple antena con terror chomp nimo y dems,4
4393,grande osito lima buena amigo ojala se pueda ayudar a mucha gente amigo suerte y bendiciones amigo,4
4394,jeli chcesz postawi pienidze ale nie moesz znale odpowiedniej platformy aby to zrobi zaproponuj ci jeden to jest vempire projekt metaverse znaleziony przez tutaj moesz postawi wszystkie kryptowaluty metaverse,4
4395,increible ser parte de este proyecto que nos llevar al glorioso futuro que estamos construyendo axie to the moon,4
4396,axsntop 1 203147ntop 2 158147ntop 3 124397ntop 4 90647ntop 5 79397ntop 610 68147ntop 1120 52397ntop 2150 24647ntop 51100 14147ntop 101200 6497ntop 201500 2527ntop 5011000 1547ntop 100160000 0647ntop 60001150000 0347ntop 150001300000 0288,4
4397,que comienza blos juegos del hambre,4
4398,sorteo ron ng away ron,4
4399,foi bom enquanto durou bye bye,4
4400,kkkkkkkkkkkkk boa amigo ta se iludindo com jiho manipulando slp,4
4401,olha como afundan300 em 1 semana,4
4402,minha estratgia e esperar o slp subir com essas bobagens nque vocs fazem e que no vai dar certo vender tudo e ficar me divertindo de longe vendo vocs afundarem,4
4403,no tengo falta un axie para acompletar mi equipo,4
4404,maybe sum1 can gift me some dark swoop bird ronind5092c25fb5bf8fdde759c26ddc42b547de8db0d,4
4405,ajusta el breed elimina el axs y hazlo totalmente con slp si verdaderamente te interesa la economa del juego,4
4406,kung kelan nakalabas na tayo ng slp afsjsjsjsjs,4
4407,tabii zmaninda bol bol kazanip sattiniz slp bu fiyata dusmesi senin ve senin gibilerin yuzunden,4
4408,jajajaja dinero queremos para divertirnos sin dinero hay miles de juegos buenos,4
4409,nh pht hnh cht khu t slp m a ra phng php ct gim slp khng hiu qu v a game vo vng bn,4
4410,bibili ako ng oyabak na may pakpak,4
4411,bili samsung na de tiklop,4
4412,compraria um axie mstico do,4
4413,pagar las deudas y quedarme en 0,4
4414,si estuviera becado podra viajar,4
4415,dengan keadaan axie yang rangsak mang cik euuyyy tong di nerf wae,4
4416,a llorar para el valle,4
4417,hopefully makakuha ng axs dis season,4
4418,isso sobe mesmo que a eu vendo tudo e fodase quando est porra baixa dos 001 outra vez e voc afunda com o barco,4
4419,seasom 20 pqp q demora do karai,4
4420,es una estrategia respetablepero en tal caso no seria la 1ra vez que ha estado abajo y subesi recuperas la inversion en esa ventano crees que seria mejor continuar para sacar ganancias que te hac pensar que si ha subido varias veces no lo hara de nuevoes tu decision,4
4421,slp arz arttrmayn ltfen pls,4
4422,lezgoooooow axie fevaaaaah ohh yeaaaaah,4
4423,totalmente ni apoyo total axie1m,4
4424,gani kita ko na ganiha pero lisod man gud raf kung isa ra imong team daghan man gud kaayo na silag kwarta hahahaha,4
4425,se evidencia la importancia de la comunidad latinaers managers guilds inversionistas creadores de contenido vamos a sentirnos orgullosos porque hay para repartirnaxielatam,4
4426,minatonminatoarmy theminatoworld minatometaverse phuntoken minatoecosystem minatoway minatoways minatodao nshibayouthmovementnn,4
4427,y nada de mtodos de quema inutiles,4
4428,me acaban de robar 80 axs de staking ronin no es seguro,4
4429,a minha e esperar um bump vender todos meus axies isso ai faliu,4
4430,esta gente son unos estafadores por donde los veas,4
4431,pagka way lami jud ninyo oi,4
4432,cretsiz tipo robotumuzdan yararlanmak ister misiniz n,4
4433,os nfts do possuem nveis nr o nvel maior a raridade maior o valor maior a fora de seu campeon nn5 nveis n comum n raro npico nlendrio nfuriosonn gamefi nftgame,4
4434,usar aventura para practicar es intil porque lo que uno puede encontrar en la arena es muy diferente,4
4435,reduccin de slp en arena eliminaron la recompensa de aventura y daily quest solo se ganar lo de arena lee,4
4436,yoko nag mumura pero tangina siguro nong umulan ng kabobohan sa labas nagbabad ka dun nito na pinaka bobong post na nakita ko sa axie,4
4437,buena osito lima saludos de otro peruano,4
4438,felicitaciones parcero un gran desempeo lo mereces ahora se vienen lo bueno,4
4439,entendi o segredo s chupar o saco dos devs como se o jogo e os tokens estivessem timos,4
4440,felicidades lima sos m dolo,4
4441,chupou tanto o pau desse gordinho que ele te arrumou um emprego ja que as escolas axies morreram por conta da incopetencia dessa equipe de retardados,4
4442,felicidades bro transmites una vibra muy bonita,4
4443,felicidades hermano le deseo lo mejor en esta nueva etapa,4
4444,bien congratulations causitaa y cual sera tu funcion mi hermano,4
4445,felicidades esta siendo un da lleno de bonitas noticias,4
4446,felicidades hermano que sigan los xitos,4
4447,felicidades por tus logros querido osito,4
4448,te mereces todo lo bueno hermano,4
4449,la season 20 pa cuando,4
4450,puff crticos sin sentidos explicar esta dinmica es bueno o malo el que salten crticos random,4
4451,felicidades no hay orgullo ms grande q lograr cumplir nuestro sueos una vez muchas felicidades sigue avanzando campennratulations there is no greater pride than achieving our dreams once many congratulations keep advancing champion,4
4452,ya sabamos que eras actor pago axiemaxi,4
4453,felicidades hermano te lo mereces que sigan los xitos,4
4454,muchas felicidades hermano gracias a ti por tanto apoyo a la comunidad latina eres un grande,4
4455,felicidades lima te queremos mucha prosperidad y exitos hermano,4
4456,hermano te mereces eso y mucho ms apenas se abren las puertas contina siempre as campen,4
4457,sin palabras ms que merecido un gran ejemplo para toda la comunidad una excelente persona un abrazo hermano,4
4458,felicidades ositolima eres un ejemplo a seguir hermano saludos desde venezuela,4
4459,muchas felicidades lima que sigas transmitiendo paz a la gente con tus palabras de apoyo,4
4460,felicitioaciones bro eres tremendo humano y un ejemplo a seguir sin dudanntu impacto directo con tus acciones cambian olas indirectamente eres una inspiracion y energia positiva que se esparce por todo el ecosistema,4
4461,eres numero 1 inflando tolete,4
4462,felicidades eres una inspiracin para m y para muchos dios te bendiga y a tu familia,4
4463,hasta que lo consigui de tanto jalar bolas jajajaja,4
4464,muchas felicidades te lo mereces por ese gran,4
4465,wowwww felicidades hermano por tan hermosa beb nque dios y el universo la bendigam siempre,4
4466,tenemos un largo y hermoso camino por recorrer felicitaciones bienvenidas no hacen falta porque siempre estuviste,4
4467,y nos diste la noticia que estabas en el aeropuerto que ibas al evento de axie infinity me acuerdo que estabas muy feliz y te dije hermano recuerda lo que te dir se que vas a conversar con jihoz que hablaras de nosotros que compartirs con el que todo saldr super bien,4
4468,con razn tanta jalada de bola no era gratis no he visto otra persona ms jala q tu,4
4469,muchas felicidades eres de los grandes de nuestra comunidad muy merecido wagmi,4
4470,tu xito es el nuestro somos tu familia y nos sentimos muy orgullosos de estos triunfos que forman parte de este hermoso camino que tu nos muestras y que son dignos de ejemplo a seguir un abrazo infinito,4
4471,la verdad que hermosa historia tienes hermano dios te bendiga hermano te lo mereces tienes un gran y nico corazn has cambiado vidas has demostrado de que as uno tenga muchos problemas muchas cadas saber cmo levantarse,4
4472,mi amor omg mucho orgullo bro debers lo mereces lima te amo,4
4473,y decir que si se puede que nada es imposiblede que uno si puede de que si una persona te apoya puedes lograr mucho hermano te mereces eso y ms eres un ejemplo a seguir tu vidat perseverancia la conocer el mundo me acuerdo ese da hermano cuando hiciste la videollamada,4
4474,felicitaciones lima exitos ayudando a crear la mejor comunidad latina en axie,4
4475,congrats lima te deseo a ti y tu familia un futuro lleno de amor felizidades hermano axiehard wagmi,4
4476,ya a m se me fueron 3 becados quien va a jugar con esos precios y mira que a m me gusta pero como inversin fue la peor ahora espero solo que suba a 005 y olvidarme de axie la verdad,4
4477,ahora trabajas en algo que te encanta y que estamos seguros que se convertir en algo increble nimo,4
4478,felicitaciones hermano qu orgullo lo lejos que has llegado y lo mucho que queda an por recorrer te admiro y te quiero osito to the moon,4
4479,lana logo a porra da nova seaso,4
4480,ni me interesa si quitan recompensa de aventura y misin diaria lo que quiero es renuevan el nerf de las cartas de reptil por qu solamente les regresan el buff a los doble anemona,4
4481,batang iyakin kawawa ka naman boy,4
4482,nareduce ung argument mo dyan haha bobo ka kct sa korte di tatayo yan noob mo ka fake news,4
4483,yo creo que las lands van a ser bastante parecidas imagino que van a haber gremios y alianzas venta de recursos etc,4
4484,axie color game axie talpakan and axie karera axie 2k22 para may axie ending na din,4
4485,ahora la comunidad debe trabajar para que los devs puedan seguir de fiesta,4
4486,manito eres grande te hiso asi admirable das de lo que dios te ha dado nes bueno saber de donde venimos y ayudar a otrosnla juventud en este tiempo necesita gente como tu,4
4487,levamos un ao pidiendo eso,4
4488,lo necesitamos para ios wey,4
4489,coloca skins de axie e emojis usando eles pra queimar slp,4
4490,solo si eres dueo de land y liberas axies,4
4491,muri el slp y los que holdearon valieron madres porque el slp llegar a 0001 cent rip,4
4492,babi jihoz ngarusak hirup wae anjing,4
4493,que imbcil esto aniquila por completo el juego deja de ser cegado por una venda y mamarle las bolas al jihoz,4
4494,era mejor un sistema sin energa pero k uno pueda ganar 10 slp x axie k tenga con un tope de 300 slp as incentivas compra de axie atacas multi y limitas el slp k puedan sacar y el mmr solo servira para k tan rpido sacas el slp ahora reduciendo tanto slp ni motiva jugar,4
4495,si no hacen la recompra del slp con ests medidas es simplemente porque no les importa la comunidad ni los inversores solo les importa el dinero y por error de ellos no debemos pagar nosotros,4
4496,chris bobo wag kang pa obvious na bobo aga aga kumakain ka na naman ng tae,4
4497,muchas felicidades exitos por el nuevo logro siempre hay que agradecer por lo que tenemos construimos y lo que fuimos,4
4498,chris bobo wag kang snowflake at magiiiyak dito sa twitter para kang si koopstvbi pala dyan sa lodi mong koopal iunblock na nya ko dito para sa mental health nya parehas kaung supot,4
4499,eso esperamos ya sueo con el slp en 015,4
4500,muchas bendiciones que bien un sueo hecho realidad,4
4501,felicitaciones la comunidad latina presente gracias por representarnos en,4
4502,felicidades por este nuevo logro en tu vida a seguir con el mismo trabajo de unir las comunidad latam te amo hermano,4
4503,awesome brooot me alegro por ti vale me imagino la felicidad que dientes ahora muchas bendiciones brother to the moon,4
4504,felicitaciones la vamos a romper en latam,4
4505,felicidades bro que sigan los xitos,4
4506,un lider peruano en axie,4
4507,con razn siempre apoyabas a axie si trabajas para ellos que,4
4508,felicitaciones bro un sueo posible,4
4509,que orgullo para el per,4
4510,tanto chupar media di resultados felicidades,4
4511,es usted una gran persona que tiene una hermosa familia y un trabajo que usted quiere y respeta se merece todo lo que est viviendo y tambin orare para que usted siga en su gran desarrollo de vida y metas me da alegra y orgullo su exito sr eligi bien,4
4512,esse jogo morreu v com deus,4
4513,coincido ahora creo que es a las apuradas slo para que no siga desplomandose,4
4514,acompaado de todo esto debes hacer la recompra del slp porque este error fue de ustedes por no hacer mecanismos de quema del slp sean responsables de sus actos y no se carguen a los inversores,4
4515,va a cortar el cancer van a eliminar a los que juegan solo aventura luego entonces cancer es,4
4516,en la aventura se podra dar madera cristal oro algn recurso de lunancia mientras salen las tierras ya que no habr slp,4
4517,uyy nagsasalita ang bobong chris hahaya pati banat supot patuli ka muna this summer utoy,4
4518,muchas felicitaciones este logro es ms que merecido nntu historia demuestra que los sueos se cumplen y que el amor nos salva porque amarnos a nosotros mismos es el comienzo para amar a todos para la comunidad de t eres un hroe,4
4519,te lo mereces eres una persona de gran corazn y bondad este ser un gran para ti y toda la familia de axie,4
4520,es increble y envidiable todo lo que has logrado digno de admiracin un abrazo muy fuerte y grande de argentina y que logras muchas ms grandes hazaas vamos por ms,4
4521,tres partidas seguidas en las que meten muy crak de 320,4
4522,esperemos todo sea para mejor yo entr porque me gustaba gast 1k en team y empez a desplomarse no llega a 300 ahora jajajaj pero bueno eso no importa la plata va y viene,4
4523,a mi me impresiona me deja sin palabras cmo pueden manejar tan mal un juego tan bueno definitivamente son simios al frente la economa muy buenos codificando pero animales para pensar en economa,4
4524,todo el mundo invirti su plata con un tiempo mnimo para recuperarla y ahora es en un milln de aos,4
4525,el cncer vendamos siendo todos a ellos no les interesa ninguna comunidad ni mucho menos sus ganancias son en eth no cuidan ni el axs que tenia billones en stake por eso cada rato cambian la retrica hoy es que sern espora cuando segn el p2e era el futuro,4
4526,o jeito que rstao fazendo perderam muitos pequenos investidores e se queimaram no medio prazo situacao bem complicada,4
4527,so axie que usa bot para eliminar seus investidores como sao espertos bahabahavuagauagaua nunca vi tao inteligentes assim hauahuahhashuahshs,4
4528,pero no vas a negar que mintieron a l gente y ahora que llegaron a su objetivo los dejan en banda lo que tenian que hacer s como um juego comun si ganas te dan slps y si perdes tambien perdes slps seria ms justo incluso en el modo aventura,4
4529,iotx n celer n blz nndot etherium bitcoin polygon polkadot polkastarter kriptofuture gala shib doge metaverse mana etc eth btt ada cardano key airdrop,4
4530,la recalcada concha de sus chinas putas madres hdp como nos cagaronrian ser politicos ustedes chorros,4
4531,subi un 20 hoy tranqui no ms si lo haces solo por la plata mejor invert en otra cosa ms rentable a largo plazo,4
4532,gracias excelente ajuste el que se viene,4
4533,60 slp diarios ni a 006 es rentable para m y si sin dudas cuando suba a 005 abandono axie ya no tengo la confianza de hace meses,4
4534,compr un equipo en 800 dlares que adems lo nerfearon y no sirve para ms de 1400 copas antes estaba en 2000 al da de hoy no he recuperado ni 100 dlares gracias sky,4
4535,sezon 20 ne zaman yayna girecek,4
4536,como miles y miles no creas que solo sea por el interes de como sea el juego pero todos quieren rentar muchos no han sacado el roi yo hablo por ellos no por mi y ademas por lo poco que se ve que le den otra funcin al slp si no hay quema no hay subida,4
4537,pa join ako sa scholar,4
4538,asi mismo es ellos buscaron la rentabilidad que ganaron desde junio 2021 cosa que no volver jamas por que la credibilidad se les esta yendo a la mierda tambin,4
4539,y que te hace pensar que el slp va a estar a 001 en el momento que solo de 60 por dia cuando para un breed se necesita 1800 slp por ende todo un mes para el primer breed hablen pensando por favor,4
4540,eles tem a tendencia de tirar os investidores qur investiram e nem recuperaram seu roi pobre nesse projeto scam nao tem vez fiquem espertos so talvz valha a pena se voce investir uns 50k usd para comecar e isso que talvez eles tomem de voce e vire scam de vez,4
4541,y todos los youtuber comprados disque hay que tener positivismo y toda esa mierda que dicen como le dices eso a una gente que est en perdida,4
4542,os cara nao tao lixando pra quem investe 510k usdt eles querem investidores que investem milhoes dps fala que faliu e fica com dinheiro desses hauahaua,4
4543,sempre disse que era totalmente insustentavel isso ja a mil anos atras do jeito que esta meu ponto de vista eh enriqueceram a empresa os reais investidores e agora nao vejo outra saida a nao ser falencia a base foi criada totae te insustentavel,4
4544,130 resistenxia depois zero eh o rumo gogogoo,4
4545,puta mierda los crticos nuck de 297 ggggggg crticos que eliminan a las plantas y reptiles con tanta facilidad que ofende,4
4546,tolong update berita bagus agar seller axs tidak tertahan,4
4547,ya yo perd la esperanza 005 y me retiro suerte a los que sigan pero hago ms dinero con el capital de axie en mis manos que holdeando y jugando a que subir o bajara,4
4548,amazing and such inspiring interview quizs podramos tener a en algn espacio de,4
4549,anong wait for it tang ina ka,4
4550,un poquito exagerado tu comentario ni siquiera en este momento as como est la economa se gana tan poco presiento que eras de aquellos que se encontraba por debajo de las 800mmr v,4
4551,so tem bot deles no pvp e descaradamente hauahaua esses sao tipico cara de pau,4
4552,ya te dije a la escuela kukk,4
4553,its meagain soy yootra vez,4
4554,ibriumtech is next hex n staking in crypto nn bscgem staking,4
