text,label
the sarcasm in this tweet is in another level,0
its call p2e for a reason,0
your an idiot the update is just released an hour ago,0
i have scholars they work for me no need to buy,0
hahaha your axies will go the markeplace tonight fam d enjoy my 400 hope you use them for candles,0
can save your day take a look,0
the meme contest will end on february 14th i think it is an opportunity not to be missed n subscribe to the telegram groupnn ladybabydoge n ladybabydogefamily n ladybabydogearmyn cryptonews nn,0
unable to beat 2nd boss level 34 inspire of level 25 axies do something it is my dream to beat that boss,0
so this is a dream,0
i never said it goes to 1 dollar i said 10 cents to 20 cents keep your brain in tact when replying to others,0
do i still need to have energies to raise experience,0
always give the opposing cardnan adventage if you put the cardnin your mothers pussy hole,0
fun only for moms matching giving beasts are better your thought,0
praise the charging only bloody expensive,0
new vs oldning 100slp at 001 usdslp vs 50slp at 003 usdslp do the math and you might be surprised,0
really even if you wont spend energy also to follow up dowe still have to spend all energy before playing adventure or will energy not be deducted even if we play adv with still having energy,0
adventure is useless make ur adventure a real player like a practice mode,0
i can understand your frustration but the game was not meant for this as they are stating in the announcement it should be pvp if the slp price go to 0 then it would be much worse even for you so this change is very important,0
omegalul he really thinks si a game,0
gtplaying for funngtplaying adventurense one,0
or you can just spar with your friend instead on adv,0
what hapen with lvl up axies,0
i gain experience for playing adventure is it on purpose or a kind of bug,0
at ruin 21 can you still gain the 200 slp,0
why would you call a click to earn a game lol,0
the update was a little late so people still had time to grind with their higher mmr and adventure before theyre reset and removed,0
theres literally nothing to learn in adventure mode axies dont play like the adventure mode enemies,0
why would you get banned for playing the game,0
this guy right here but he is a little crazy,0
you can play also for free,0
just want to ask once origins or even land gameplay comes will the levels of the axie matter eg higher levels means stronger axies if so theres not gonna be a level reset once those are implemented right just curious wouldnt want to grind levels only to be reset tia,0
use your brain the update was late thats why you saw that amount of slp minted,0
ha ha ha 4 fun,0
no but i would like to have some pls gib hehe,0
nice but if they had an effecthave 3 items okay no tiger but also no land,0
already released 5 axie but still no luck on getting the tiger,0
sadly no more spare axie to let go,0
i tried amp failed successfully,0
i already released what i canbut i get one lucky lantern,0
only n can change this name because i want him to buy it now or in the future ily jeff n,0
yeeees i did released my first 5 yesterday and got one after the second release,0
please use slp in the new game this will revalue slp,0
sir plz reward in adventure plz,0
those who dived in from adventure to arena will have a long adjustment the dmg and health pct is different if you are not a scholar and bought axies without proper cards they will just feed those owners with good axies with high slp return so alot of arena players are farming,0
can we still play the old axie infinity when v3 gameplay released,0
1 buy floor 1 release 1 crimson tiger,0
have you bought a cow nn,0
i released 30 get 0 tiger,0
need 111 million lezgo sweeten that pot and twist my arm to release more like get defined x for every 10 released,0
why i bought its because i will gain from it i dont need good graphics or colorful axies or bouncing etc i just want to earn from it so if the update or v3 if not profitable ill quit good luck to others,0
what would be the value and utility of a crimson tiger,0
yes now im wondering what will be the price on the marketplace,0
i want to say sorry,0
i would like to recommend for at least one weekmay you please change slp gain into slp steal the winner will steal the slp of losserif the loser has 0 slpunable to pla arena and need to buy in the market place or upgrade the team to be more competitive,0
can you still get experience in adv even playing without energy,0
be sensitive for others please not everyone who puts money have a great set of axies or competitive enough for arena,0
its not fun adventure is for kids,0
couldnt gain levelsexperience before so really couldnt beat it,0
crypto is 2 trillion dollars you think it will stay 2 trillon dollars forever and you think blockchain will keep low level of players coming into this space,0
maybe you didnt read the roadmap and keep everything up to date i rather place my faith in what i believe if i didnt believe i wont be here and still play also they are building and improving also your short sight is an issue as well,0
hahaha maybe doesnt know what the word game means neither for play to earn,0
you do realize they implemented the update at 7am utc right and everyone can still mint slp on adv and dq before that lol,0
adventure is different from arena can you replace it by a nonbearing arena mode this would be more advantageous to players as they can practice with other players without reducing their energy and mmr,0
totally agree with you or maybe its even more than just another,0
can i still get the 200 slp in ruin 21,0
how about some unranked mode so we can test our skills with real person and different compositions i know battle with friends is present but its better to have unranked mode too,0
stolen my axs if stolen yours retwitt this roninitsnotsafe si te robaron tus axs no lo dejes pasar no tienen soporte no solucionan nada,0
can you gift us axs for us who participated in this event just like what you did last year you gave free axs for those people who believe in you,0
not yet ill try one more time,0
slp price pridication how far this goo,0
i need a player for a scholarshipianaxie insta,0
encourages people to have 60 energy to daily try to get the highest rank possible and try to get high rank instead of playing hundreds of matches daily with no energy just to rank up think carefully about it considerately,0
without energy and only at the end of the season rushar rank to win the best possible prize this fight would be daily another suggestion would be to be able to play matches only with energy,0
i did it by adding the top 15 rewards which is a total of 661735axs and did multiplication from top10300ks what i did7x57x107x307x50x100x300x5005900090000150000,0
dude stop that you are able to express your opinion axie team is not always right and adventure mode doesnt teach you anything,0
hey everyone do u know any p2e games with metaverse,0
whats the point of earning exp,0
is says progress for fun down the map and level up my axies why lul,0
can i get the app in apple store someone please send me a link,0
word of the day progress,0
be reasonable how will you learn in adventure and translate it into arena will it have set up combos needed in arena,0
game lounge gt dashleague in future,0
u are goated thank you,0
thx buddy it was really good gn,0
how about add p2p normal mode for us to practice each other without losing energy and mmr,0
this dude is the official spokesman of skymavis,0
would you train your axies in adventure will you really learn something and use it in arena,0
if you rent it in the market profit share it is for free he is right,0
i need competitive scholars 20 teams available dm me if you have got what it takes,0
my axies are not the best ones so is kind of difficult for me to win in arena it took me a while to get all 3 to have a team i was grinding slp in adventure for future breeding,0
so why you asking for the point of this when it is clearly stated there,0
how can you play for free n,0
you cant play pegaxy for free,0
question can the player still earn from the ruin 20 and ruin 36,0
ill stake it while thinking about what to do with it,0
does it meanfrom 150k to 300k players will get 288axs each,0
as for my personal axies i cant reach that place because my axies are only good for 1500mmmr plus,0
so if youre on top 200k youll receive less than 1 thanks,0
ist 203 or 203k axs,0
are we able to get slp in adventure,0
lmao people asking about the one time rewards read the official article lol,0
im here just to watch mad people whining in comments about not being able to farm easy slp anymore in adventure d,0
plwaae just remove it hahahaha it doesnt have a purpose now,0
woww whata good news amazing really amazing,0
wow what is the game,0
yeah bro recently i find a game that a little bit looks like classic games in metaverse,0
i dont understand this tweet it wasnt necessary to use energy to play adventure you would receive slp anyway,0
is it really this way i didnt know that,0
can we still collect the rewards for finishing ruins 21 and 36 asking for a friend,0
why not put real axie in adventure each ruin different axie so new player can learn from adv,0
yep bro better u need to go website and check all information yourself,0
you guys play adventure for fun,0
ughhhhhhhhh no it doesnt i learned everything about arena from youtubersstreamersexperience and so did everyone else,0
you didnt tell something different from,0
well just saying but without crits the purpose of beasts will be absolutely abolished,0
just convert to ron in katana lol,0
i used all my 20 free transactions have slp but cant buy ron,0
still need ron bruh i can hook u up,0
at least try reading the substack,0
how much do u need,0
you can buy ron and send it yourself,0
lastly fyi its not a beast whose doing that i faced aqua and lastly just now plant using carrot like wtf where does all this crit come from,0
why dont you use adventure for trainers to play their team before jump into real arenanfor example in there we can choose to play with other player or against bot nin bot we can choose our enemy for example i want to test if my team good enough against double anemone bird,0
people nowadays like to b spoonfed haha,0
thats why they said bye bye adventure amp dq nothing come from them,0
lol thats not how you advertise my dude,0
you just got rekt mister dash league ouch,0
is ther still rewards in adventure like when you finished 21,0
does ruin 21 and 36 reward you slp when completed,0
just a suggestion why dont the axie dev make adventure as a classic game where players can still fight with pvp without worrying about their mmr points,0
i was faster than you jkjk youre a way busier man than me let me handle these basic questions on twitter while you build brother,0
can we get exp without using energy too,0
u can convert it on katana,0
did you read the official announcement,0
there is no fun are you ok,0
does that mean we can gain experience without using energy,0
lets be clear about one thing its not the same nor will it ever be the same dont compare the adventure with playing in the arena no one is going to win in the arena for having tried pve where they are really going to learn is in the same pvp,0
where did the 276m came from today,0
please dont make this permanent,0
why not add an unranked feature in arena so new comers can practice their newly bought axies to begin with,0
i hope that you bring back slp in arena and daily quest when v3 is released,0
for those who havent finished ruin 36 can they still get the 300 slp,0
1100 dollar for 1 horse hmm where is the free,0
please nerf the boss hahah,0
adventure can actually mess up your arena because it has different card draws per turn energy gain damageshield values as well as the lack of axie type interaction youre better off doing mock battles with friends or other players,0
can our axies gain exp without using energy i would love to play it if my axies can go all the journey without using energy and gain lvls to be able to defeat bosses,0
can we get xp even without energy i want to take revenge with the skull monster on ruin 36,0
ehh its useless though no 200slp on ruin 21,0
haha nice one try to read the post,0
u can pay transactions with ron i can send u a bit if u need,0
this is you right now,0
retire ops its only 13k i guess ill retire just for a week or two,0
do you even know what youre looking at,0
they did balancing weeks ago for s20,0
when is the season starting,0
can we still get the milestone rewards in 21 35 and 36,0
and selling the slps with 00000001 dude right,0
at least we dont need to diss other projects to make ours look better i was looking into dash league but im not interested in these vibes,0
does this mean we would not be getting slp from adventure,0
do we get rewards from ruin 36 if we cleared it out or none at all,0
is the slp rewards on ruin 21 still there,0
the only thing fun is when we earn slp from adventure,0
why we cant gain slp from it,0
can we still get the x200 slp in ruin 21,0
ilprobably just keep expanding my scolarship program introduce more cuban players to the axie ecosistem and prepare for the upcoming origin releace,0
what would you do after this when is the time to actually include skillplay in this game now that it is pvp exclusive,0
those who have a good axie yes sure you have place in rank how about those chops,0
well go complain to your fellow players who pushed for that,0
buy a house for my mom,0
do you want to invest in luxury assets nfts and cryptocurrency simultaneously nits possible nluxfi nft marketplace makes everything handy,0
i will buy a house for my family the rest savings for the future,0
anyone gonna play adv for fun lol,0
me re tambin no miento,0
i am giving scholarships 50 to the scholar there is an interview before assigning the account player with experience in 1600 mmr telegram in my bio,0
thats what i was about to say haha,0
i have a suggestion about the prize to stimulate even more the competitiveness of axie instead of 203 axs for season for the first place you could put the daily prize 203 axs40 days 5 axs per day so i believe that people would not lose on purpose to drop a little rank,0
currently told them to grind the highest they can on the leaderboards and they get 100 of the axs they can receive by end of season 20,0
lets end this season before i lose my spot,0
hi sir this is still available,0
well i see the only you do is retweet for airdrops and giveaways so plz give me your wallet adress so i can send you some slp,0
rich people make economy grow not the poor,0
buy many pegaxies haha i need to eat eh,0
make the effort and read the official statement at least,0
i would buy ma parents a car,0
18 cash out 18 breedingbuy more axies 14 stake 12 exchange it to wethslpron to farm ron,0
203 axs phew ill buy an axie land probably,0
which are a total of35701050000000300000000000nnadd them all together with the top15661735 and you get 117757500,0
if ever i win even not first place i will save that money for future,0
send me axs even it 1 axs please nac96fee684bf2bd36cd996a2246b65d8b4078ebb,0
hello would like to recommend this academics commission it was surely worth it phbasednn,0
we cant waste energy now in adv you make it free with exp,0
your reward system sucks split top 1 reward to the player who will be in 50k rank that encourages your players more,0
give half of it to my community,0
use that money to gather proof regarding predetermined game nnand maybe do something similar for awareness,0
the moment you give 200000 axs to the winer this game will grow 10x,0
pay off debts reinvest in the game,0
i will make a entire new game against axie infinity,0
so how much would u get if u r at 150k 300k mmr,0
buying my family a house and even some food and some fancy furniture,0
reinvest part of it staking and more axies scholars and pay some debts,0
is that 200 axs on 150300k bracket is given to each player or it will be divided by how many players on that certain tier,0
look for a business and scholarprogram but its impossible for my team ahhahaa,0
thanks jihoz hasnt ate for days,0
if its enough to buy my 1st land plot in lunacia or get my 1st mystic whichever is affordable,0
have you checked out pioneering the future of p2e,0
question top 150001300k 288 axs each,0
i cant seem to find the release notes anywhere could someone link me i also have 2 questions 1 can you still get 30 daily free ronin transactions if you own an axieaxies and 2 is it worth staking ron lp tokens,0
perhaps is better to split first price in half and distribute that to players between 60000 and 300000 to even out the reduction of slp this encourages more players to play competitively and scholars to earn than letting the rich stay being rich,0
give to charity again i guess,0
thats for s20 bro they did it in advance in preparation for s20 so teams can adjust before they release the update,0
i will simply go about my day,0
sir i have experience playing axie 1700 mmr last season playing 41 speed dunot beast and 42 speed termiantor please choose me,0
i had same issues but thanks to atlatcodez on instagram for helping me recover mine,0
buy food supplies so i can feed jihoz on the basement,0
invest 70 then enjoy the rest 30,0
start a new life on another planet,0
i salepraiting usually i not winning but somebody winning,0
i would wake upn in my dreams id reach top 1,0
youre asking for the community to build your game hm what happen to your 10 devs,0
can you guys put the rewards in actual axs please this confuses my scholars,0
i would sell some to close the loans the rest would be staked,0
i will advice you contact with the evidence of being scammed for recovery,0
given during that time ron staking is already upn1convert axs to ron in katanan2stake ron again in katanan3wait till christmas,0
how to compute the real value,0
upgrade my scholars and supply the competitive ctg team with more weapons per usual,0
i am cuban and since here in my country everything is difficult the first thing i would do would be to buy a home for my family i would donate toys for the children to the childrens cancer hospital,0
i am giving scholarships 50 to the scholar there is an interview before assigning the account player with experience in 1600 mmr,0
n rone axsd w slpn is the way,0
not playing anymore to climb the ladder but i will give some of the axs price to my scholars they never left me or even talk bad about the game that fed them for months they deserve it best scholars in the universe,0
i will buy briefs so i wont have to suffer from zipping my pants,0
what would i do with the cash same thing i do with all my playtoearn gaming winningsnn13 tacos and cervezan13 more nftsn13 btcn stick to the plan get rich,0
reinvest and experiment on new teams teamnoroi,0
dear colleagues i will give my opinion this change in axie infinity will once again only benefit the great players do you know why most people who only survive with one team will not earn axs because with all the cheap axies it is easy for those who have economic power,0
true axie infinity as of now as a game is not enticing to play without the play2earn mechanics,0
1 click cmc link brixel warn2 add watchlist star button n3 scroll down vote goodn4 edit estimate price brixel warn5 shilling twitter with hastag and tag brixelwarn6 hire your community for vote on cmc and cgnract adresse71b054b6b0f3c5513af505e6c072008ecfacd,0
how becsuse if u have plsnt and steal cards you cant used it coz all cards is using by opponents,0
damn i missed that game,0
my portfolio 90down in slp and my buying 013 and 01 and 08 and,0
dont slip to axs as part of utility we might see bear move to axs if you remove it to the equation,0
these are only my thoughts,0
why dont you ever talk about slp,0
smash axie game mode whennn lt3,0
do ensure to write us for any enquires regarding axie infinity our admin will be willing to help,0
season 21 reduces slp in arena further,0
bomber axie with 15 axie neednaxiebuilders,0
just saw a mini game created by that looks amazing you may wanna see his content on twitter its worth a try,0
nft dofus would be a dream i just wonder if its possible to make it stable guess they just dont know yet,0
we can make people rent the land with slps craft stuff there where they can level up their cards or just simply change it with slp fees of course,0
the idea i suppose is making copies of existing games but with axies mario kart for example why someone will stop playing mario kart to play a bad copy of it i dont get it,0
o melhor binemon nft game minigame,0
bye bye scholar bye bye adventure its hard but,0
as devastating to see the adv and dq not have any slp reward if it helps the price go up then theres no problem to it but if there is no other burning mechanics to go along with this then dont expect anything to change,0
try to fix the system every low rating the opponent is crazy,0
you do know slp wouldnt pump until demand gt supply and we have 31b in oversupply and daily minting and no burning mech so how do u expect slp to pump,0
wait for the new slp breeding cost adjustment or buy slp while they are at low price,0
how rich are u the only ones complaining about this update is we invest money just find this game is slowly turning to play for fun do u even know whats with small investors we cant gain back of what we spend im sure now u know why we are complaining,0
angry axies gt angry birds,0
i thought its only the origin they said they gonna release the landgame last dec but they postponed it wtf,0
i mean if we had a chance to be chosen me and my team had a whole mmo for axie but so far no emails of being chosen yet with awesome burn mechanism and smart contracts via blender and unity softwares,0
we are working on axiebuilders biggame so called battle for giostonen out more on our profile,0
an axie click to race game entry tickets in slp huge prize pool for the racers 10 burned slp in the process,0
dont miss out on and their automatic compounding staking and bond treasury,0
this idea would be huge,0
thats what i want to say without earnings its nothing but still someone keep saying that they just play it for fun and not for money,0
what are you going to do are you trying to get our panties,0
can someone build a poker room on axie where we can play poker with our slp and thehouse money will be also be used to burn slp please retweet if you like the idea fam,0
so many people are complaining in the tweets that get posted on invest money that you can afford to lose in a worst case scenario it was never said you will get rich fast or at all its a economy some people will thrive better and some will lose its long term,0
working fast on v3 but still the random crits and card distribution on arena are still a problem wheres the balance youve been working on,0
we dont care about these little things we need a minimum exchange rate of 02nwe at least recapture our money to move on,0
if youre quiting the game then goodbye to you too i think its time for you to move on to another game if this game is not making you happy anymore,0
the critics should eliminate them at once also correct a bug with the dealing of cards the shuffling is totally the opposite of what is needed,0
i wish you a good day i want the gate io bep20 network to be integrated many people like me and myself are victims please do something,0
the guild of axie alchemists is now taking applications many scholarships available 5050 split apply here,0
i have a definitive solution for the control of the inflation of the slpact me please,0
now say your thing xd,0
a win for everybody earning 3 usdt a month in 8001000 mmr hahahaha,0
very basic burn mechanismsming slp should have a tax 3 of the slp is burned when claimingn2 slp per day to unlock arenaadventure gameplaying slp from one ronin wallet to another should be taxed in slp,0
if you understand how economics work you will fully understand why these changes are awesome for axie and slp effectively the mintburn ratio will be changed to 11ni would recommend people stop being emotional about everything and read up,0
you dont need to reduce slp issuance all we need is a better burning mech as simple as that why do you devs always keep beating around the bush,0
mucho axs entregado sera bueno reducir esa cantidad,0
but breeding is actually 15 not 25 and breeding will def drop bec who would breed assets that barely earn anything so minting will be 54m burning will be less than 10m we have 44m added daily to 31b oversupply,0
ingame rewards must be earned as a result of skilled activity in the ecosystem more or less all i read is unless you have meta axies or pay more for meta ones you wont earn please tell me you will adjust current axies alot are catered to pve play it seems,0
aggressive move by the sky mavis team but a necessary change kudos to the skymavis team for pulling this trigger it couldnt have been an easy onen,0
origin is a free to play version of axie they will use it to attract more investors to play axie but with the current slp pricing who would be attracted to invest where will the demand to breed come from they should fix slp first and foremost to attract new entrants,0
no youll just make people pay more for upgrading what they already bought dont get me wrong i get having to do whats best for the project but at least do it right seems like youre constantly screwing over the little guys for the big ones but do you,0
wait wtf an average player is going to make 30slp a day with 50 win ratio considering he stays above 1000mmr wowww,0
shibelon about to release nall paperhands are out february 2022 ntg ter,0
congratulations to the big players they deserve it,0
yes we should thanks all the big minds who supported this now we have less slp to farm and still with 31b oversupply,0
ridiculusim totally fine removing pve rewards and so no problem but you have released none new way to burn slp what are you doing just promises when how what is current status of development schedule nothing when was the last big change 2 year ago,0
do you member when we were getting 100 slp from adventure and 50 from daily quest and slp was at 012 i member,0
math makes a person dumb its just science nothing to be afraid of heres the one for below 800mmrnns x 1 slp x 009 x 30days x 50 scholar share 135 a month,0
nerf nerfnerf this is everything,0
this is with 009 current slp price do the math,0
actually the community was very loud stating that the pve should be removed,0
did u just read what i said this is the 3rd try and you accept because,0
nice update im just curious how it will affect people who are just starting to invest in scholarships and scholars too in general gonna do a wait and see approach on this see how it plays out in the meantime will buy pure zero breed axies for each type slp too hedging,0
another thing i really hope we get a proper information about this upgrade parts would it create an imbalance to pvp when faced with players that did not upgrade parts or the upgrades only applies to adv then do we gain anything from adv if its not slp so many questions,0
can u sales high price of axie in market place then have chance to increase price of slp,0
hey how about small investor like me and no guild never been choose to play esport only rich and with guild or streamers people you chosse to play that axie esport is that pair the the poor investors,0
so season 20 will be aroundwhen exactly,0
only in dreamland a game would keep rewarding huge profits more than doctors lawyers the greedy made people invest and reinvest huge during bull market to recover now axie will have to go even deeper and then slowly recover but never to the dreamland again,0
slp issuance reduction in aug didnt stop bleeding slp removal of below 800mmr in october didnt stop the bleeding again another slp issuance strategy will magically stop the bleeding we tried this 2x already,0
no matter how many times you reduce the rewards if you have no burning mechanism in place the price of slp will continue to go down lol you keep on saying you will release the burning mechanism but you cant even give a timeline and explanation of how much you will burn,0
well give me a solid proof that it would be the exact value of slp after a month if youre like that in a game because you suck and you cant manage your scholars you are free to leave you create toxicity and negativity in the community no one will stop you leaving,0
you do this is temporary to stop the bleeding right they will readjust shortly after v3 when the burn mechanics release,0
i think 4060 energy must remove also,0
this is the best changes so far imo rewarding more players and eliminating rewards both adv and dq only if they made this sooner i wish this will eliminate few scholars instead of having 9 axies in 3 different account now 1 account is much economical,0
where are the screenshots of your happy scholars who accepted earning peanuts from you you cant understand the first post will repeat foe younns x 6 slp x 009 x 30days x 50 scholar share 8,0
why reducing slp for pvp dont touch rewards in pvp is better eliminated axs for breeding,0
how about a buyback to boost this a bit up,0
if you keep believing on the lies and promises you are also wasting your time so we are on the same boat i still need to recover 10k so until then will be here to stay,0
do u know what origin is for,0
we want to see mario kart style where throwables will be based from the nody parts and the kart will be costumizable and can be bought using slp also upgrades recipe need to be farmed from the lunacian or land,0
hopping one of builders see this idea,0
keep going to go crazy whats going to happen like a pvu that nobody listens to them for letting the economy go,0
how many scholars do u have so i can assess your perspective,0
good point and yes if it pumps ill dump everything and probably stop playing until v3,0
goodbye roi man specially to those who enter last november,0
just leave the game dude someone like you is no longer needed i have 52 scholars none of them complained about this,0
tell that to reflectiles d,0
which scholar will be willing to play if slp is worth zero,0
this was such a needed change i hated adventure and i hated not doing it and the dq i felt i was leaving money on the table but i lovehate the arena some of my favorite gaming experiences have happened in axie just not in adventure,0
anyone with half a brain its not rocket science,0
20 energy full winn0999 20slp1099 60slp1299 120100slp1499 180120sp1799 240160slp1999 300200slp 360240slpn hope slp goes up coz if not this can become a problem,0
im curious to see what the emission and player base will look like from here on out,0
this is a problem when you let people earn freely they become aggresive and demand more even if how much detailed this report is,0
stfu this is horrible net about new players whos going to invest without any possibility of recovering their investment youre out of your mind nni hate myself for investing in axie,0
if you already invested here like most of us here we are doomed goodbye roi,0
now said it again without crying,0
what do you think if they anounce that they will buy back im sure you will buy lot of slp no coz its cheap when they do buy back it will pump and you can sell ryt,0
did you even read the article they are pushing the investors specifically the managers what are you talking about,0
exactly i love my scholars so wouldnt ask them to waste 23hrs of their day to earn 026day or 8 a month a lot can be done productively in 23hrs enjoy your modern day slavery,0
please can i join your discord channel im a manager and i want to update my scholars with the news about game but i cant joi n the discord channel my username is bentot005870 thanks,0
if adventure and dw is how your scholars made the vast majority of their money right now intellectualviolence is gearing up to place as many violators in the top 300k as possible it is show time,0
lol y stop just farm even its 120 slp a day it is just 1 hour of pain ahahhaha slp will be short the one who hold the most slp will win,0
there still free 200 in ruin 21,0
gaming pve wasnt the problem lack of burning mechanic was the root of all problems with this update they are also killing scholarships so maybe will have a better economy with no players no breeding hooray,0
if you still here why are you actively attacking your own investment makes no sense since team are bringing new stuff lmao to be honestly im starting to doubt that you still have assets of axie,0
depends on slp price n00b,0
if the price rise who cares that its less slp if 1slp1 i would not care minting less slp what i care for its the price of the coin and a lot of people thinks that it could rise the price if they just add burning mech,0
and here we are welcome to the shit shownits going to be a sm worthless p2e,0
yes but the actual problem has been botters and folks gaming pve now they are finally removing the actual problem not just applying a band aid,0
they already know they will earn 8 a month send screenshot of their reactions pls hard to believe,0
blame axie team about the decisions they make in game but you cant blame them about your greedy yeh you decided to reinvest all your when price overhyped and now you have to deal with it in the end its always buy low sell high im sure you learned from it,0
there is a formula calculating last stand bro xd less complaining and more doing please whatever they do you will never be happy,0
im so happy watching people crying,0
alredy done sold my 4 teams and cashed out 3 weeks ago,0
did you even fix the random crit thing literally in 20 games 13 games there is a random crit only 1 of those 13 random crits is from a beast,0
lol i died right here d,0
oh god slp deleted a zeron,0
let all have a blatrral code astridn empires nft salenn strekzann scootienn112 1pm utc aurostar sold outn112 2pm utc augear sold outnnavalanche avaxn,0
would that be you the great economist the all knowing how to burn tokens,0
yay they are taking money from the poor and giving it to the rich lets celebrate reverse robin hoods,0
no more scholars willing to play for managers is better for everyone or better for u,0
they say many things but deliver the wrong things in 2021 they said they want an axie for all then they killed scholars below 800mmr early 2022 they said they will shock the world only to have slp dip lower to 009 and then removing pve dq and reducing arena rewards,0
is it fair for a backline to have all the cards use 4 and keep dropping the only ones that prevent you from winning it that would give a text to explain correctly but apparently ive already wasted a lot of my time you dont call you dont read you dont care,0
will lets see the effects of this update im waiting for origin and land gameplay if nothing changes its time to leave the game thats the only major update ive been waiting then if nothing happens time for me to quit axie and move on,0
is it normal to count a card and in the video it drops between the 8 the only one that would make you lose since he didnt have 8,0
why wont anyone breed there is a new meta in s20 right new axies are need to supply according to the new meta,0
see you outside lemme eat rocks too lmao,0
really wtf people have been asking to burn their slp with cosmetics upgrades battle and adventure butns wtf how can an intelligent person omgosh nevermind i was going to ask a simple question but doubt anyone this tweet is directed towards would understand,0
they also reduced the earning in pvp,0
enjoy your slavery soon slp will reach 008 for sure u will still be happy about it,0
and for you to think its not cryingn nis it normal for a card to give 300 critical or 250 critical under the shield and it hits 110150nis it normal to calculate the right damage and kills but enter the last stand with 204060 more damage,0
if you are new in nft space and not sure what rising project to join n is most likely no1 on that list,0
beast is so op against rep no sense,0
the community needs responsibility on the part of the team these measures were a leap into the void and we investors want the person responsible for bringing these measures 6 months late to present his resignation,0
also we want gunbound axie style,0
i hope axie also have moba,0
do we have tools in place to actually do some work on this,0
the stress of playing arena is not worth it too much rng man,0
okay go breed and save the economy show is screenshots that you actually breed we will be waiting,0
please dont make slp reduction a permanent thin bring it back when origin comes out,0
if we got 20 lose streak will the energy just disappear 20 lose streak 0 slpday,0
actually its on its way,0
yeh maybe team fail maybe team will succed but yeh lets all assume its already dead rip 10k,0
i dont know you tell me,0
thats not what he said on the interview but just do ur own research,0
it will indemand on v3 relax,0
so what is purpose of adventure,0
are you expecting majority of the people will pay top money to earn 50 to 100 a month,0
exactly their trying to fix the sympthom not the problem the mint could be infinite if burn is 1 slp higher them it,0
they already reduced slp issuance last august slp still on downtrend they removed slp from below 800mmr slp still on downtrendd step is reducing slp issuance from pve and dq this is no brainer we did this 2x already,0
this is a game not a living thats what they know and 8 a month how can you say are you a fortune teller you just made me laugh so hard,0
another faith believer among our midst amen lord jihoz,0
way to kill the spirit,0
reduced slp issuance reduced potential earnings reduced axie demand reduced slp burning via breeding mismatch bw minting and burning ratio again nnit is a vicious loop lol,0
they only want those who put more money in the game they left aside those who have less,0
still no burning just tell the players to stop playing the game to stop minting,0
i believe in this pvp beast the way to climb the ladder next season axie,0
useless ed slp is over supply need a fix burning mechanismnnyou did that before from150 down to 75 you see its just the same it goes down format of updates lmao nnget a fix burning mechanism,0
wow instead of making another burning mechanism you chose to remove slp on adventure and reduce on arenani feel the sincerity to the community big brains,0
our movement wants to help axie infinity with their burning project please see pinned post by,0
if u dont believe in any project u invested in you are waisting your time bro,0
first we need to restore slp it is necessary to present new projects in order to reach new heightsnif you burn slp supply the bull begins,0
slp wouldnt pump unless 32b slp are bought and demand is greater than supply why are the so many people thinking slp will magically go up as soon as issuance is reduced we have 31b slp in circulation,0
was just a example in the new conditions even earning less slp at 003 005 will worth more than in the atual conditions and slp being at 0009 otherwise what could they try to do raise slp gain in adventurequest to 1000 slp daily then it will worth again until wen,0
lezgoooow give me axs sir hahahaha love you nnad12764ddb0feca1a796eb1641e5afacf7245ff9,0
since breeding is the only burning mechanism right now devs can add new set of decks per axie class add new caed for dawn dusk mech add new axie class so there will be a lot of burning,0
do you think they will tell you that they will buy back slp,0
even if you multiply the prize of slp now to 5 thats still not an enticing price for people to buy in imagine a few months ago people bought axie for 1000 to 1500 now they will make money that is way way less because instead of burning mechanism you reduced the earnings,0
lots of good ideas plenty of i told you so to go around,0
no change for a year gonna have to burn that 31b existing supply before slp goes up,0
stop playing axie play vulcanforged mines of dalarnia voxel loka cwar wild illuvium,0
you should finish reading before making this tweet,0
ah yes the positive reply how i miss this,0
great communication we need more of this sure all of the questions here in the comments are answered from the article sir i request you put numbers each paragraph so whenever there are comments here ranting we can just answer them read paragraph,0
can we still get ruin 21 amp 36 rewards,0
sorry twitter keeps disconnecting me i was going to ask about being able to recapture released axies on land if we ever have a shortage of axies again,0
wait we just hired today someone who will oversee game economy does pokmon go have game economynrtheless welcome philip you have a lot on your shoulders wish you the best of luck,0
you know what it is,0
it seems your tweets are always scripted lol,0
you just made yourself nonesense with your statement,0
what do u mean faith just do the math a scholar winning 50 at 1300mmr will give you 8 a month how to recover my 10k funny how axie maxies become faith believers when data are there staring at all of us,0
im saying no change at least not for the next 23 months,0
awesome lets have a bet with this if successful the economy will survive if it doesnt work this will end everything at once i honestly think this would be the right move to save us all lets take this medicine together,0
they just ignoring us mate,0
besides the crypto market in general being down the big driver for slp dip was that he gap between mintingburning was widening i dont know if slp will pump but it may stop the crashing,0
if u have own team yes,0
of course people will still not be satisfied lmao,0
lol if they really wanted to balance slp should remove axs as breeding cost imagine burning 8020 axsslp ratio in nov when slp is already starting to crash,0
you are welcome i did ask for this if slp kept tanking it would hurt us all slp is now rising if it get to 02 or 03 even though scholars earn less slp the price increase will make up the difference,0
lets see if you are correct on that i see differently,0
im being realistic honestly 15 2 cents is more realistic,0
no one will breed now that 40m will be gutted as well cause this update will kill scholarships no scholarship means no breeding means the ratio will stay the same,0
